# <seq_name> <frame.png> <n_obj> <n_qualified> <rmin> <rmax> <lidar_noise_std_m>
# {"root": "E:/data_collect", "max_range": 20.0, "min_inside": 8, "min_z": 0.5, "lidar_offset": 6, "mode": "any", "modalities": ["rgb", "ir", "lidar"], "train_ratio": 0.8, "seed": 0}
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.0094.png 6 1 15.98 15.98 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.0761.png 6 1 15.88 15.88 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.1428.png 6 1 15.87 15.87 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.2095.png 6 1 15.96 15.96 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.2762.png 6 1 16.15 16.15 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.3429.png 6 1 16.45 16.45 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.4096.png 6 1 16.85 16.85 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.4763.png 6 1 17.37 17.37 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.5430.png 6 1 17.99 17.99 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.6097.png 6 1 18.73 18.73 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.6764.png 6 1 19.47 19.47 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.8098.png 6 1 18.15 18.15 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.8765.png 6 1 17.48 17.48 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 12.9432.png 6 1 16.86 16.86 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.0099.png 6 1 16.30 16.30 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.0766.png 6 1 15.83 15.83 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.1433.png 6 1 15.47 15.47 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.2100.png 6 1 15.23 15.23 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.2767.png 6 1 15.13 15.13 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.3434.png 6 1 15.19 15.19 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.4101.png 6 1 15.40 15.40 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.4768.png 6 1 15.77 15.77 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.5435.png 6 1 16.31 16.31 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.6102.png 6 1 16.99 16.99 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.6769.png 6 1 17.81 17.81 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.7436.png 6 1 18.75 18.75 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.8103.png 6 1 19.80 19.80 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.8770.png 6 1 19.91 19.91 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 13.9437.png 6 1 19.47 19.47 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.0104.png 6 1 19.07 19.07 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.0771.png 6 1 18.71 18.71 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.1438.png 6 1 18.39 18.39 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.2105.png 6 1 18.09 18.09 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.2772.png 6 1 17.83 17.83 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.3439.png 6 1 17.60 17.60 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.4106.png 6 1 17.40 17.40 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.4773.png 6 1 17.24 17.24 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.5440.png 6 1 17.12 17.12 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.6107.png 6 1 17.04 17.04 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.6774.png 6 1 17.01 17.01 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.7441.png 6 1 17.03 17.03 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.8108.png 6 1 17.11 17.11 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.8775.png 6 1 17.24 17.24 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 14.9442.png 6 1 17.43 17.43 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.0109.png 6 1 17.69 17.69 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.0776.png 6 1 18.01 18.01 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.1443.png 6 1 18.40 18.40 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.2110.png 6 1 18.85 18.85 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.2777.png 6 1 19.36 19.36 2.5
Town07HD_Opt/carla_data/00006/rain_day/DJI-avata2=matrix-300-RTK=Matrice-600-Pro=m210-rtk=DJI-phantom4=DJI-mavic-mini 15.3444.png 6 1 19.94 19.94 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.1022.png 6 4 17.19 19.34 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.1689.png 6 4 17.42 19.83 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.2356.png 6 3 17.71 19.61 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.3023.png 6 2 17.96 18.56 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.3690.png 6 2 18.22 18.46 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.4357.png 6 2 18.30 18.46 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.5024.png 6 2 18.09 18.71 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.5691.png 6 2 17.84 18.94 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.6358.png 6 2 17.54 19.20 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.7025.png 6 2 17.21 19.48 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.7692.png 6 2 16.87 19.79 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.8359.png 6 1 16.52 16.52 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.9026.png 6 2 16.19 19.92 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 12.9693.png 6 2 15.96 19.83 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.0360.png 6 2 15.80 19.76 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.1027.png 6 2 15.72 19.70 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.1694.png 6 2 15.72 19.67 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.2361.png 6 2 15.80 19.65 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.3028.png 6 2 15.94 19.64 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.3695.png 6 2 16.16 19.66 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.4362.png 6 2 16.44 19.69 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.5029.png 6 2 16.79 19.73 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.5696.png 6 2 17.20 19.77 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.6363.png 6 2 17.66 19.81 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.7030.png 6 2 18.17 19.88 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.7697.png 6 2 18.73 19.99 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.8364.png 6 1 19.33 19.33 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.9031.png 6 1 19.97 19.97 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 13.9698.png 6 1 19.72 19.72 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.0365.png 6 1 19.29 19.29 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.1032.png 6 1 18.91 18.91 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.1699.png 6 1 18.59 18.59 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.2366.png 6 1 18.34 18.34 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.3033.png 6 1 18.17 18.17 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.3700.png 6 1 18.08 18.08 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.4367.png 6 1 18.08 18.08 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.5034.png 6 2 18.16 19.87 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.5701.png 6 2 18.34 19.51 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.6368.png 6 2 18.60 19.18 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.7035.png 6 2 18.87 18.96 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.7702.png 6 2 18.60 19.40 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.8369.png 6 2 18.37 19.93 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.9036.png 6 1 18.19 18.19 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 14.9703.png 6 1 18.07 18.07 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.0370.png 6 1 18.01 18.01 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.1037.png 6 1 18.01 18.01 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.1704.png 6 1 18.09 18.09 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.2371.png 6 1 18.25 18.25 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.3038.png 6 1 18.48 18.48 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.3705.png 6 1 18.79 18.79 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.4372.png 6 1 19.17 19.17 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.5039.png 6 1 19.63 19.63 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.6373.png 6 1 19.95 19.95 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.7040.png 6 1 19.65 19.65 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.7707.png 6 1 19.38 19.38 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.8374.png 6 1 19.16 19.16 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.9041.png 6 1 18.99 18.99 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 15.9708.png 6 1 18.88 18.88 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.0375.png 6 1 18.82 18.82 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.1042.png 6 1 18.83 18.83 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.1709.png 6 1 18.91 18.91 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.2376.png 6 1 19.06 19.06 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.3043.png 6 1 19.28 19.28 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.3710.png 6 1 19.58 19.58 2.5
Town07HD_Opt/carla_data/00006/rain_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 16.4377.png 6 1 19.95 19.95 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.2928.png 6 1 19.51 19.51 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.3595.png 6 1 18.07 18.07 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.4262.png 6 1 16.63 16.63 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.4929.png 6 1 15.19 15.19 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.5596.png 6 1 13.74 13.74 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.6263.png 6 1 12.30 12.30 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.6930.png 6 1 10.86 10.86 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.7597.png 6 1 9.41 9.41 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.8264.png 6 1 7.97 7.97 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.8931.png 6 1 6.53 6.53 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 53.9598.png 6 1 5.10 5.10 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 54.0265.png 6 1 3.75 3.75 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 54.0932.png 6 1 2.54 2.54 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.1604.png 6 1 18.62 18.62 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.2271.png 6 1 16.68 16.68 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.2938.png 6 1 14.74 14.74 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.3605.png 6 1 12.81 12.81 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.4272.png 6 1 10.87 10.87 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.4939.png 6 1 8.93 8.93 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.5606.png 6 2 6.99 18.93 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.6273.png 6 2 5.07 17.50 2.5
Town07HD_Opt/carla_data/00006/rain_night/DJI-avata2=Matrice-600-Pro=m210-rtk=drone-unk3=DJI-phantom4=DJI-mavic-mini 55.6940.png 6 2 3.33 16.08 2.5
